"#TAXONOMY","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV271","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"ASV272","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV273","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV274","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17",NA,NA
"ASV275","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV276","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV277","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV278","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"ASV279","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"ASV280","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV281","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV282","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"ASV283","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"ASV284","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV285","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"ASV286","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Cereibacter"
"ASV287","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV288","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"ASV289","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV290","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44"
"ASV291","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Planosporangium"
"ASV292","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV293","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV294","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV295","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"ASV296","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV297","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV298","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV299","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"ASV300","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"ASV301","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV302","Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA
"ASV303","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV304","Bacteria","Actinobacteriota","Thermoleophilia",NA,NA,NA
"ASV305","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"ASV306","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia"
"ASV307","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV308","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group"
"ASV309","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium"
"ASV310","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV311","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV312","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"ASV313","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"ASV314","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV315","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV316","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV317","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV318","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV319","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinocorallia"
"ASV320","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"ASV321","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV322","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ASV323","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17",NA,NA
"ASV324","Bacteria","Actinobacteriota","Thermoleophilia",NA,NA,NA
"ASV325","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella"
"ASV326","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"ASV327","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV328","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV329","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"ASV330","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV331","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV332","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"ASV333","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV334","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV335","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter"
"ASV336","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"ASV337","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV338","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV339","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales",NA,NA
"ASV340","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV341","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV342","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV343","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"ASV344","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"ASV345","Bacteria","Acidobacteriota","Blastocatellia","11-24",NA,NA
"ASV346","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV347","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV348","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter"
"ASV349","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"ASV350","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV351","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella"
"ASV352","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella"
"ASV353","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV354","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis"
"ASV355","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"ASV356","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV357","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,NA
"ASV358","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV359","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"ASV360","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV361","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"ASV362","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"ASV363","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV364","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV365","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"ASV366","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV367","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter"
"ASV368","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"ASV369","Bacteria","Acidobacteriota","Blastocatellia","11-24",NA,NA
"ASV370","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"ASV371","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV372","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV373","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"ASV374","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV375","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV376","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"ASV377","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV378","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV379","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"ASV380","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV381","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV382","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV383","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV384","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV385","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV386","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV387","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA
"ASV388","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter"
"ASV389","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV390","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"ASV391","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV392","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV393","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV394","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter"
"ASV395","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV396","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura"
"ASV397","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV398","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"ASV399","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV400","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Verrucosispora"
"ASV401","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella"
"ASV402","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium"
"ASV403","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV404","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV405","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV406","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"ASV407","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA
"ASV408","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ASV409","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV410","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ASV411","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV412","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV413","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV414","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA
"ASV415","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter"
"ASV416","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV417","Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA
"ASV418","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV419","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"ASV420","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV421","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV422","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV423","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV424","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"ASV425","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV426","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839",NA
"ASV427","Bacteria","Myxococcota","bacteriap25",NA,NA,NA
"ASV428","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV429","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ASV430","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella"
"ASV431","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV432","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"ASV433","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"ASV434","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV435","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA
"ASV436","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV437","Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA
"ASV438","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7"
"ASV439","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales",NA,NA
"ASV440","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"ASV441","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","JTB255 marine benthic group"
"ASV442","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV443","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV444","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Krasilnikovia"
"ASV445","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"ASV446","Bacteria","Actinobacteriota","Actinobacteria","FFCH16263",NA,NA
"ASV447","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV448","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"ASV449","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV450","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"ASV451","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV452","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"ASV453","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage"
"ASV454","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"ASV455","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV456","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"ASV457","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"ASV458","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV459","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7"
"ASV460","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV461","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,NA
"ASV462","Bacteria","Acidobacteriota","Blastocatellia","11-24",NA,NA
"ASV463","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03"
"ASV464","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA
"ASV465","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV466","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV467","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV468","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales",NA,NA
"ASV469","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia"
"ASV470","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV471","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"ASV472","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group"
"ASV473","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"ASV474","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV475","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV476","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter"
"ASV477","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17",NA,NA
"ASV478","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"ASV479","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidipila-Silvibacterium"
"ASV480","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"ASV481","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ASV482","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA
"ASV483","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
